deputy_id,receipt_id,classifier,confidence,reason
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 54.00 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-04-27, Saturday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 55.00 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-04-27, Saturday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.7,"Gasto de R$ 2715.73 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-04-27, Saturday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.7,"Gasto de R$ 2747.60 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-05-25, Saturday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 54.00 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-06-23, Sunday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 68.00 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-06-23, Sunday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 76.00 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-06-23, Sunday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 76.00 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-06-23, Sunday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.7,"Gasto de R$ 2371.11 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-06-23, Sunday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 94.00 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-06-29, Saturday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 1483.64 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-06-29, Saturday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 100.00 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-08-16). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1468.51 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-08-16). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 2617.51 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-08-18). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.7,"Gasto de R$ 2617.51 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-08-18, Sunday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1093.97 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-08-27). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1093.97 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-08-27). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1103.22 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-08-28). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1103.22 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-08-28). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1469.95 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-08-29). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1479.20 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-03). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1944.95 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-03). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 100.00 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-04). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1469.95 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-04). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 75.00 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-05). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 869.90 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-05). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 100.00 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-05). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 879.15 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-05). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1469.95 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-18). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 120.00 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-21). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 120.00 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-09-21, Saturday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1479.20 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-21). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 1479.20 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-09-21, Saturday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1944.95 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-22). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 1944.95 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-09-22, Sunday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 475.00 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-23). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 75.00 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-24). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1469.95 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-24). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 80.00 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-25). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1469.95 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-25). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 75.00 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-25). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1469.95 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-25). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 75.00 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-25). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1479.20 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-25). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1479.20 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-09-29). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,WeekendHolidayClassifier,0.55,"Gasto de R$ 1479.20 em 'PASSAGEM AÉREA - SIGEPA' em fim de semana (2024-09-29, Sunday)"
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1954.20 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-10-02). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 75.00 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-10-09). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1479.20 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-10-09). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,ElectionPeriodClassifier,0.4,Gasto de R$ 1479.20 em 'PASSAGEM AÉREA - SIGEPA' durante período eleitoral (2024-10-14). Monitoramento de rotina.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
204379,despesa_unknown_5c08a08813e135e,BenfordLawClassifier,0.85,A distribuição matemática dos gastos quebra a Lei de Benford. Isto indica provável digitação manual de valores fictícios nas notas fiscais.
